user,pool,block,position,lpvalue
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056969,0,121730.61107153063
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056968,0,121807.89913285087
0x1f56213d92eD2e57696bd379B27767779dF59914,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056965,0,54.19104712452156
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056962,0,121875.01862719466
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056962,0,121797.60284919466
0xcE13D04cDD8E1DcFf708CDD7418e00C1470b2047,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056955,0,-4.4727502682917475e-05
0x9C431D1bcB9B9331F1D2683C8e83943BFc8Fa2CE,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056949,0,-6.466209612199236e-06
0x9C431D1bcB9B9331F1D2683C8e83943BFc8Fa2CE,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056941,0,108.3820893319815
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056935,0,121716.31628229466
0xcfcc931d7b9e7aD97AC0cdEa4aC3eD05aA6196Ee,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056933,0,47.22478628802244
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056927,0,121561.48472629466
0x7fC799E3610623136694fAfeb8B61C58C28a4A48,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056912,0,50.48453786749634
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056906,0,121484.06894829466
0xA675cC8bA03285A2c9eED0FFEBE778e08f4a26b1,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056906,0,-3.973316047023445e-05
0xE69A40A8D06aEad513fb233013B5cbf2878246ea,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056904,0,50.12671657293332
0xcfcc931d7b9e7aD97AC0cdEa4aC3eD05aA6196Ee,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056901,0,34.25981605461916
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056892,0,121435.68408704466
0x40432092456099378102A0A971603a91398e86E3,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056875,0,0.0
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056874,0,121431.3526890847
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056874,0,121364.07449239466
0x64fa4DffBcF37ABFd17Ec83bAbA164BB629a6137,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056866,0,-2.024407898204572e-06
0x4C11D32Cb0eef05FBC9AC1d7aD4b63711b8B1356,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056863,0,42.01655532612298
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056863,0,121504.89768513873
0x40432092456099378102A0A971603a91398e86E3,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056862,0,25.99330214
0x64fa4DffBcF37ABFd17Ec83bAbA164BB629a6137,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056861,0,54.1910446
0x7fC799E3610623136694fAfeb8B61C58C28a4A48,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056858,0,106.2239204812499
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056856,0,121643.78159087073
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056856,0,121715.40754623529
0xF89Be7F8e9b3e5bdE7C17781C6b0263e1b76ccDF,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056851,0,-7.450095381500432e-06
0x7fC799E3610623136694fAfeb8B61C58C28a4A48,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056850,0,50.48456032124991
0x10475A9E9F7b1DBB7E9bd0fe0B666A8aBbE93305,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056835,0,54.1910446
0xB9614d5Ad57fDC621B705E4fcD135235A3E81F25,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056834,0,50.12671639263999
0xF89Be7F8e9b3e5bdE7C17781C6b0263e1b76ccDF,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056829,0,45.67530902
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056828,0,121787.03350159986
0xcE13D04cDD8E1DcFf708CDD7418e00C1470b2047,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056827,0,46.98363634635521
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056826,0,121535.43222309985
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056814,0,121463.82262844985
0x8788b865228a1131F6809b96D165d33Ef680dB67,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056814,0,50.12671657543225
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056810,0,121231.57529444985
0x94247390421B9ed50181D07971d2F01C4EA6a7e8,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056807,0,-2.2952993440128466e-05
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056806,0,121164.45581492386
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056806,0,121090.91082582386
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056805,0,121162.53675789054
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056803,0,121162.55309520809
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056803,0,121234.16268985809
0xA675cC8bA03285A2c9eED0FFEBE778e08f4a26b1,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056801,0,50.97443816040629
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056797,0,121234.17953304818
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056797,0,121489.65161374513
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056791,0,121559.34220133827
0x9C15dC2771736FcA0AcdBbD753F9B87A4eE61CEF,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056791,0,-0.2930231602761282
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056790,0,121638.77404290925
0x8b88cE408a66FE0E4fAC9eC6Ce31690ef243A84a,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056789,0,-0.5485206953885182
0x0e1835AB9A9367ea746d955Cb55E054395E02b6A,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056789,0,50.12671650346473
0x548633Fac48dF9d8445b46CC1E9D8d10fC940195,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056788,0,-1.597396632746495e-06
0x548633Fac48dF9d8445b46CC1E9D8d10fC940195,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056784,0,54.1910446
0xF11ce45bBbE38946DBb8D3F873594C8eC3485372,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056781,0,0.0
0xCE1da468A2FDFD628Fd4bc1bb0bbb184901ECC25,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056780,0,0.0
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056778,0,121718.20600231865
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056775,0,121646.59640766865
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056768,0,123620.69874666866
0xe9092d4d0036d3839655f67AE82C92C4008b3A23,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056764,0,-6.462141709562275e-05
0x91b524c26d855d2c3Be6755C23366D4001B4cBCe,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056762,0,50.12671651737175
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056761,0,123543.41070470236
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056760,0,123609.21413511575
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056759,0,123674.24340657708
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056758,0,123418.77133917708
0xe9092d4d0036d3839655f67AE82C92C4008b3A23,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056757,0,1199.944559
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056753,0,123483.41353426766
0xCB3eF466d71B44204215FAb2e058c3C8fE878BAc,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056752,0,-8.300995688159674e-06
0xAD570570524523a0E86a161e7a90fc6B9f9799DD,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056748,0,-6.163023887495456e-05
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056748,0,123411.80393961766
0x94247390421B9ed50181D07971d2F01C4EA6a7e8,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056745,0,50.39767158171051
0xD1696e3c80806E7dd01092f3a2501be1a39015b6,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056743,0,-6.696473832334959e-06
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056741,0,121437.70160061766
0x5AAE249f4bEB6927753f950c10e61538e1FC565D,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056737,0,50.126716587682026
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056730,0,121502.61474877906
0xCB3eF466d71B44204215FAb2e058c3C8fE878BAc,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056728,0,47.09472761096198
0x12EE357E9c18D5A87b7631F6A925B99dD20561d0,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056727,0,77.415778
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056725,0,121494.9893116283
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056725,0,121430.61807523906
0xD1696e3c80806E7dd01092f3a2501be1a39015b6,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056723,0,45.5204875804625
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056714,0,121423.3797169783
0x35Ad97D775232cF0f1a5FFA2855949008f07c5B5,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056714,0,50.12671638995729
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056709,0,121356.1015351074
0xBe6c1F88f7C6a6f9F593135bCb84757A3A9c1481,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056708,0,-5.304800758665351e-06
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056705,0,121427.72819504459
0xCb4D9629D3F6cc5C26dd1B6E56320602177A7a70,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056697,0,64.75829701704727
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056697,0,121356.11860039459
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056692,0,121085.1633773946
0xBe6c1F88f7C6a6f9F593135bCb84757A3A9c1481,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056692,0,45.43920013191524
0x6aDa1fFc1a51447B533728d17078b2eb041ad650,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056687,0,50.12671638064895
0xCb4D9629D3F6cc5C26dd1B6E56320602177A7a70,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056685,0,37.93373146129843
0xfEE936a5598C42960267Ae02382eb53FE18F6B61,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056683,0,-1.3105785683364957e-06
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056681,0,121046.4554883946
0xf3cab872E2C51BE428C4B85997626a2D0DDddF0E,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056680,0,-3.6193966437281233e-06
0xfEE936a5598C42960267Ae02382eb53FE18F6B61,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056679,0,45.05986211030736
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056678,0,121120.00048349074
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056677,0,121048.39088884075
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056672,0,121041.61700826575
0xf3cab872E2C51BE428C4B85997626a2D0DDddF0E,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056669,0,45.24952950466415
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056667,0,120987.42596366575
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056664,0,120979.68438586575
0xAc6D13a6829eD182d10a5C0B828Ad2870ed0dc79,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056657,0,-5.168255363230401e-06
0x0dd380501164577C0D226281AaC60E1EC17D3FA2,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056655,0,-1.3310803026911344e-05
0x9dE92D35030F1E5B40cd86F01137794d50faFc31,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056649,0,50.12671638013991
0xAc6D13a6829eD182d10a5C0B828Ad2870ed0dc79,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056643,0,50.70733459
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056637,0,121048.58443343488
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056635,0,120976.97483878488
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056620,0,120968.45910320488
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056619,0,120894.91411410487
0x0dd380501164577C0D226281AaC60E1EC17D3FA2,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056617,0,48.2300298299818
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056608,0,120945.23436980488
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056602,0,120876.33432738487
0x4589278f6a0a717D85C7F1D5770782c76a0f9343,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056597,0,50.126716420906256
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056591,0,120826.01407168487
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056588,0,120771.24589245988
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056576,0,120699.63629780988
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056574,0,120772.02005384352
0x31b7F3953419d14E71DC8Dc824399A7787D0905E,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056568,0,2.300944101053446
0x9723BC038dBEAb926FB342525e7Bc138f49f9b30,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056566,0,50.12671690935726
0xAD570570524523a0E86a161e7a90fc6B9f9799DD,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056564,0,46.06238877529709
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056563,0,121004.26739726854
0x429436cBf3febf09f876f64c2de0ef0743C8dC93,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056561,0,-2.336319184337299e-06
0x429436cBf3febf09f876f64c2de0ef0743C8dC93,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056555,0,54.1910446
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056554,0,121081.68318305988
0x1caaA1eab1E814EFeAeF480A53b921984d9C6315,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056551,0,-1.8227282012617252e-06
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056551,0,121016.65392953988
0x1caaA1eab1E814EFeAeF480A53b921984d9C6315,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056546,0,50.66862682570329
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056544,0,120945.04433488988
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056543,0,120879.24092358988
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056541,0,120792.99650494133
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056541,0,120724.91240157903
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056541,0,120646.99358958988
0xbf6c630455b0e7333A47078317Fe15E2F755D819,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056540,0,-1.0859809812302501e-05
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056539,0,120872.4284527036
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056538,0,120941.33225844183
0x954F6e4F6741AEF2DEebceae7d6ca6d941000ceA,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056531,0,0.0
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056531,0,120868.94850601183
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056530,0,120858.84574698283
0xBf2d750e43513265bf55E0c1e7D454F27f24A450,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056529,0,0.0
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056528,0,120849.16877473283
0x3FCd2189ac59468F0df73db861206dA597273530,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056527,0,0.0
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056516,0,120840.26596026283
0x28011aA95871a3daA16CF8Ba440069aB6fD0F6B8,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056515,0,60.93743437540933
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056510,0,121072.51330963484
0xbf6c630455b0e7333A47078317Fe15E2F755D819,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056510,0,50.3202557
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056508,0,123162.73935434273
0x4CfD92354678167A2c7eFD633148Db20D4dDBf71,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056507,0,-1.1834681089339938e-05
0xC80566ccB021030050109b51F8AB5D9f687660C8,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056503,0,-0.28899223984726774
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056503,0,123114.70286409374
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056499,0,123066.97603695674
0xB221DF94183CaD4F32FB948F2E0e85059FF0080F,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056499,0,-0.0018066866184440755
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056497,0,123322.44811408927
0xE91C4d15569eA475E287403c945a1B72bADd33c9,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056490,0,-1.533342974369134e-06
0xccb9D5d880374B7f543d697Df61C2ac87aB24f1C,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056488,0,-7.549503919790368e-06
0xB221DF94183CaD4F32FB948F2E0e85059FF0080F,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056486,0,49.22783699700786
0xE91C4d15569eA475E287403c945a1B72bADd33c9,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056486,0,54.1910446
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056485,0,123275.99864728928
0xccb9D5d880374B7f543d697Df61C2ac87aB24f1C,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056482,0,176.81337908421
0xA5Ac716eA3B74129211B87C43C269e83fFD261C9,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056481,0,-1.0403482697540767e-05
0x4CfD92354678167A2c7eFD633148Db20D4dDBf71,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056476,0,54.1910446
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056474,0,123198.58286928928
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056469,0,121108.35686328929
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056464,0,120852.88479588929
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056462,0,120620.63746188929
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056457,0,120692.24918218052
0xA5Ac716eA3B74129211B87C43C269e83fFD261C9,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056451,0,48.23265802341155
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056442,0,120620.2838620306
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056440,0,120551.38006494536
0xbC934f875d28CED110e0AF6031E6f3b195653647,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056434,0,76.91499271022
0xbC934f875d28CED110e0AF6031E6f3b195653647,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056425,0,49.9871195
0xA721B4c8001d8c190ea3a5E284e06C3f33A9752D,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056417,0,-5.876764213041952e-06
0xA721B4c8001d8c190ea3a5E284e06C3f33A9752D,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056402,0,54.1910446
0x9546F673eF71Ff666ae66d01Fd6E7C6Dae5a9995,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056396,0,120822.33550183284
0x8D2A23c03aDDe975207bA3cBEd5dbA8AF5dAD187,0x6997BA833148cA964ab51E4dF889b4b2a4Fc0B0d,1056383,0,67.73880748564217
