wallet_address,remaining_vest,term,grain_owed,pending_grain,grain_claimed,grain_to_claim,weight,chain
0x48c49024E2885679D0c9Eb3d4d6e73f2542B5839,0.0,6.0,61894.00305447067,41262.668702980445,0.0,61894.00305447067,5280954994,ETH
0xc781A88D8917100DDA4472DB76bC02c8c87C79A6,6556.457650957773,2.0,6556.457650957773,0.0,6556.457650957773,0.0,559413773,ETH
0x7B571e5c97214772E371eD323D6CcF8eB1e29571,0.0,3.0,8668.257179877068,8668.257179877068,0.0,8668.257179877068,739597922,ETH
0x729AD565b305be00729E0A5677401DCa268E6D8a,2790.959047261772,1.0,2790.959047261772,0.0,2790.959047261772,0.0,238131780,ETH
0x8Dcb81d928f850172092426E3cB67d822B36f5f6,12323.326916521935,1.0,12323.326916521935,0.0,12323.326916521935,0.0,1051457841,ETH
0xFB73c57412900fe420420134D11a5d6e0d9b0ED5,0.0,8.0,9766.857683259064,4883.428841629532,0.0,9766.857683259064,833333333,ETH
0x965385f39E0948d9096D6eA99E1A9b3B0CF48671,4256.628363226747,0.0,4256.628363226747,0.0,4256.628363226747,0.0,363186443,ETH
0xA0502c9938718dD1b35D20B15C66b3F677e18b87,435.8395625367285,12.0,1307.518687610185,0.0,435.8395625367282,871.6791250734565,111560846,ETH
0xAdf228a1A9E705CA02a998E1b1bC6f14B3Bba908,0.0,20.0,547.8835514031306,109.57671028062612,0.0,547.8835514031306,46746829,ETH
0x0F9EcBaf45CA3DEcb79F7074EBEDD8Ea93d57890,12819.023067812312,8.0,51276.09227124924,12819.02306781231,12819.02306781231,38457.06920343693,4375007629,ETH
0x12F72096Ada42460b595Aa27c9764c17546DEC31,13788.504967358733,3.0,13788.504967358733,0.0,13788.504967358733,0.0,1176470588,ETH
0x17736063f4C89d746Fd7BF5719A8EfE74Cccb7B9,991.913647677233,1.0,991.913647677233,0.0,991.913647677233,0.0,84632615,ETH
0x6535bc799CA854C7a07beF4e8eD46bC18D366256,12613.033496372018,0.0,12613.033496372018,0.0,12613.033496372018,0.0,1076176349,ETH
0x3AAecBA73BFF31D97cd2662EfBDd98EF6b3C9a7b,70321.37534759381,4.0,70321.37534759381,0.0,70321.37534759381,0.0,6000000000,ETH
0xb182729Dfad3A3782C73c7ddc6065f936442c524,6511.2384515993,2.0,6511.2384515993,0.0,6511.2384515993,0.0,555555555,ETH
0xF179239c08A6503f2550A4c0CAB121E7Ccf49Ec6,48834.28843387566,8.0,97668.57686775133,0.0,48834.28843387566,48834.28843387566,8333333333,ETH
0x5b049c3Bef543a181A720DcC6fEbc9afdab5D377,100373.04805396088,0.0,100373.04805396088,0.0,100373.04805396088,0.0,8564085747,ETH
0x5EaEe812700d19F4C05916C1A13A31a1112011F1,0.0,4.0,946.758311847804,946.758311847804,0.0,946.758311847804,80779846,ETH
0x0A5C5f7B0ff0316E8701a73b14E402d643Ce6206,0.0,8.0,6471.872229233527,3235.9361146167635,0.0,6471.872229233527,552196728,ETH
0x58092a35E40d570438ECeE7126c9Ef9d76666b14,1541.0058242786918,0.0,1541.0058242786918,0.0,1541.0058242786918,0.0,131482567,ETH
0xFB7D005dac4fcDC8B34860c593beb35E8Cad7111,6440.125210684375,0.0,6440.125210684375,0.0,6440.125210684375,0.0,549487991,ETH
0xc0AC6E7418CA8F3dB06c7E3201A481Cec0882F35,58008.33736246311,0.0,58008.33736246311,0.0,58008.33736246311,0.0,4949420037,ETH
0x4Ae1dDE6bd0288C52bF1b0e3D880D805F066Bd9E,39718.43347892773,2.0,39718.43347892773,0.0,39718.43347892773,0.0,3388878555,ETH
0x4E624284ba2Fb325B3AD74F39A43873C4F85aFce,0.0,0.0,1693.1137485700926,1693.1137485700926,0.0,1693.1137485700926,144460805,ETH
0x2E61fdf4fb79a88e76c5E33f8112Ec530d10706a,0.0,0.0,31999.529387607177,31999.529387607177,0.0,31999.529387607177,2730281872,ETH
0xb5DC07e23308ec663E743B1196F5a5569E4E0555,0.0,6.0,15172.889371910942,10115.259581273962,0.0,15172.889371910942,1294589814,ETH
0x984C2c5118ce73617C38c4a07806E4BE6C7716EA,140710.29420040554,3.0,140710.29420040554,0.0,140710.29420040554,0.0,12005762985,ETH
0xeAaDe5CE191e2cdE8F40496296Ea52d96f144b18,49127.972267653,8.0,98255.944535306,0.0,49127.972267653,49127.972267653,8383449048,ETH
0x76033725dEB3BE0f670c197D0170B6baaAa062E7,0.0,3.0,47792.86481678094,47792.86481678094,0.0,47792.86481678094,4077809734,ETH
0x6478cAF75eD8FC7a626f75907b56E306aD6A85b0,4688.091684630597,9.0,10548.206290418842,0.0,4688.091684630596,5860.114605788245,899999999,ETH
0x3595E93C3362544C38Ba527f0FC1dC2Fb9e8DD9a,12051.644525589483,0.0,12051.644525589483,0.0,12051.644525589483,0.0,1028277203,ETH
0x22C944819565803D011301A9F07bd1D78eB4dcb7,177.4940814346328,8.0,1419.9526514770632,532.4822443038987,177.4940814346329,1242.4585700424304,121154000,ETH
0x85187ddcC767f84BC40338C673de07ba6183DD18,39374.95197926613,1.0,39374.95197926613,0.0,39374.95197926613,0.0,3359571833,ETH
0x1e527eeFF630532fc12e1EdA276444AD151Ed4B8,96450.1131816016,3.0,289350.3395448047,192900.2263632031,96450.11318160155,192900.2263632031,24688112664,ETH
0x4E39173161bBB5fC5Fdaa23213eE98fC0135f309,4596.168322452912,3.0,6894.252483679366,2298.084161226456,4596.168322452911,2298.084161226456,588235294,ETH
0x01a59860aC67152F8E06d1fb7096d6D129D88741,0.0,5.0,1487.0626840171171,1189.6501472136936,0.0,1487.0626840171171,126880000,ETH
0xEC2Ef8b6B9E16Bb1941b9Bcc2cCedf036f4114BC,10435.275799040865,0.0,10435.275799040865,0.0,10435.275799040865,0.0,890364480,ETH
0x9aBa0fF3eCE45E7e75A1e7aeA3c20E6bb60e022d,2212.695267001204,1.0,2212.695267001204,0.0,2212.695267001204,0.0,188792832,ETH
0xF620DB5523d486BCB03F8c4AfEcEfAD61F11Dc03,14644.626796895463,4.0,14644.626796895463,0.0,14644.626796895463,0.0,1249517097,ETH
0xDcF41fc1Fd3C6e013D09914EF87Fd36ADD09C727,10670.104304223896,0.0,10670.104304223896,0.0,10670.104304223896,0.0,910400650,ETH
0xC435C9833D38028839B60AcE5dFe3748F6007FFE,15258.864250250224,3.0,15258.864250250224,0.0,15258.864250250224,0.0,1301925411,ETH
0x9c3834fd0D8e44Be75cC6BD184f85696211eA351,0.0,7.0,3992.593832071372,2281.4821897550696,0.0,3992.593832071372,340658340,ETH
0x2aCe5Eda1242badc322ce2A821eA9E309De63C53,21975.429796123062,4.0,29300.57306149742,7325.143265374355,21975.429796123062,7325.143265374355,2500000000,ETH
0x0a6Cfd0Fc8ef577116439c213b1eDc886788a63f,0.0,8.0,7329.831357064195,3664.9156785320974,0.0,7329.831357064195,625400000,ETH
0x5d38b191Fed689203D2Cb4AC91aDadc30F4fef36,0.0,7.0,865.033962160492,494.30512123456685,0.0,865.033962160492,73806915,ETH
