buyer_address,total_amount_USD
0xc61fe3b8f347cb3567b0bb69e69bb7d231ea8c7c,324.0
0x7e028136aaf176b8e338581c0e62857d8b7f5ef4,323.40000000000003
0x03da4af92cdfe051f70897ad41bb80a24f08eb7e,323.30999999999995
0xacaf9619d7f9a3b881310c57f7bc3b2e4d0b6bb5,322.0
0xb0a8214d1b11f0f3d5175390f7aa6c13a84569b0,321.1
0x3cb40181ba187ce92ff54700767fafd9e537fca7,321.09999999999997
0x22a976524aeed631aeb68473ec4937d2b2295112,320.0
0x795a1622517dfe1b478c74d68bc17f7e347720bf,319.2
0x19b299a8878df209e274233a709673376cf4052e,319.2
0xe0c0a67871cc836c6958acc09cd4a2488efa1cd8,318.0
0xfc4ad499cfb7c6a9e730723ab25f8e8e87f683f7,315.90000000000003
0x34960c4096c0d2d8b95ff75f60077dc8eccee620,313.0
0x2965639412dabff28cf3e2cd5e05c14bf34005a1,311.59999999999997
0x54aeb6d0206916f810ce26ddf7d9206beaf32241,310.0
0x4fa618af94bfd5cb8e4a62561b1201a7395f692a,310.0
0x46f098d2abb36e4d56d9825b1fe5b3b3f6454ce0,308.5
0x96050c6a1c62b7c759a6fd4d945c64136ed9d511,308.1
0x053a37e1daf001528c7c9f0a23b50de105613a73,307.31
0x1ab83e5b42222fa81fccaeef8e3a844132ed07dd,304.2
0xe4074b6e107915750521860ff0874f8d5c0f52d7,304.0
0x446af2028ebc2a727562b6007a942c098a3945e9,302.5
0xc9c17b24a3e97783c018ee20259502341ce09732,302.0
0xd8cffd57e8f1c435aa9a1c8fab3978f6ca26cba6,300.2
0x7958de6db085851b0dafc2b443ab151845118816,300.0
0xac3d674e13736c32249dfbaf64c3316b13a92ddd,292.25
0x35919a67f5bd4242d49b82890f8977f803d9f3dd,290.38
0x467bf9f3ba1421213460390e34f66a48adfb0ad2,285.59999999999997
0x2de5399d2a74b87bf2f735ae6c3fa9bb3619d43b,283.9
0x43e47a90990b0357c5988ff416e77c253f618274,282.75
0x2d4cdbb646029a6d0ea7939a27421faf35aac221,280.1
0x7c33b2aba57dc50c1b7021a414d814738770dc22,279.225
0x45a005bec6ca9f438c6556dc11051744abf9af24,276.0
0xe56ea9bd7580eda668d165b9426031d5287144b2,275.4
0x82a42405484f433dd4cb76c2e1be9a37eba666d9,271.25
0x2e25362700cf06eaaf4845c34789f67ea1b78d56,270.48
0xf1376fe0e1b83eb4df6d9f5fc210bb60716f3f98,270.0
0xb36aef608904e9a7db8828f8ea893bdb6e6c53d7,268.0
0xbac215659437ea772aaea14320287c22cc0096a1,262.35
0x9b86449941d2f226a2211553f722c76c06d99bbb,257.6
0xbc16d9213fb7466f5566a62e38f7843246043e04,256.7
0xc7d55cb2ae0066e4bde697d2c486835566ff5cd2,256.5
0x14ea43a1d391339dd3ad9ff373258e447b3ea2f8,253.5
0x99cfe46a7cb63e225d7670579f1f80ce4140e49b,253.38
0xb1d4792f43098535da6b589afdd762df94490c66,250.5
0x008ac56bdd1231c72f93958e98c45c323a530819,250.5
0xee241687c6496bac374126fdc4deddcc3611ddef,250.32
0x84d0f74d21a89f86b67e9a38d8559d0b4e10f12d,244.8
0x60f0e198c2157708a2188a19e4b86489d8549fe3,244.20499999999998
0xac4dd773b0e88caa7e5d1fa75d3605ab1bd557a7,243.24999999999997
0x3d6d0dd0ee23fce3753ec2d585fd87ea6556ac9d,240.0
0x6d75fc6c2d412ad34de62890a0f309ad8efe41ff,237.6
0xf44c56acbe78dd7898123407368230d5c7fd6f2a,235.55
0xd602015301f27ab83c86692aba077f22014a3a1e,235.5
0xdf16a184a46c604d1eb15af70f8febafa1ddcf07,235.5
0xf1af030b6dd40c88788b8b170ad817652594449a,234.08
0xc13b67fd50ef39ed071a4592ed81df3d0e905536,234.05
0x54d5247b1db1effe8586464284144c40a7fd388b,234.0
0x46f8fbea35e9e2ae619a93a0cf5269b59f551278,234.0
0x1ab8eafa2b2d052f7675a040c6a10c2fdabf6fa9,233.93
0x57c4b5ad7b770d21b63aa5878350f6fa44463455,233.79999999999998
0x082370c203b19508281eb57fbd8b104cd9a28fbd,232.5
0x5277d52a5c001c6fce4bd21f9daa05c91b30d2c2,232.0
0xd76cb7197af9d26cf143cb6c9464820aca826745,231.0
0xa2e00f8ce10737bbe18558df0aa8ca272f5b5ba2,227.65
0x26ed28800c28b1c6912c350654a3e5d867cb620d,226.58999999999997
0x655d35a7444ba8d6cbbafccd28f12b8629d3c8ce,226.45
0x74b3c9888e54d2b500dada34402a3fb46e38a258,223.07999999999998
0x093481adbb26252ac4adcdc56fee8bc83b5dabef,219.20000000000002
0x3e763998e3c70b15347d68dc93a9ca021385675d,213.73
0xf59a1bfd31f77cc94a6d724e03086e42c3f3c8c2,203.85
0x55ca3e493bb8ee9eb8bf9741446a4d4016f2cde3,202.86
0x06e01e79a6bcd6b33605c5d2096a4c3a3e8c6c9f,201.28
0x7dfc164f390a051f2483532d1756d80b76ea4aa8,200.64000000000001
0x4f9c88beb3261438687e468b7d531d37c4318632,198.75
0xf1b30f282a4e5839286b3a2f67aaa8f1abfd0f5d,198.45000000000002
0xcf2697b675726636e7be70586df52b0cd56df6a7,196.25
0x9047089727e2e644cea28836efb5f3b3c95b5b36,196.25
0xe0181a72c512de97a75433aa67288685980ffb7e,194.35
0x75ab62d21ffde67feb2f8bd75a95bfe957ce4497,194.35
0x4f80cc7c3c0af6b1fb1cc23106845ba35e771460,194.04
0x5490dfd4a564ec73fa17dd2e94bea1b362ce434c,193.2
0x86ae657b0b38429e8072523f459e572f777ca276,190.4
0x06f9e5f8f5c170b9eece58676d932bcc398f52e5,188.75
0xae69116e4aa49645f78c1fc9f28f677aede0d153,188.75
0xabe73c0b2b972484ec91cdc513f32a3bd50ecacc,185.9
0xe34b5d83bfd8068181b4a286c36254e10b07f417,185.73
0x95859ed507ed13535de6fe0551f7363d4cb878c3,183.75
0xe43fcf1ee4344f517effbfa13a52ffb92e3a2c09,183.29999999999998
0xf8e7050be7180dbf0e65aa36841d0da13fdfd880,181.2
0x98083cb396fc89004da64549b0c4b64bc9c2c8af,180.55
0x2c32c32215c51fdc86e8f421923bde962c684620,179.67000000000002
0xc4afe4030e65d3f10ae20dafe822e206153156b5,176.67
0x8427eee12190a56fe4514c34329462fe0e09d79a,176.0
0x2b0c06be831a935b66c95f3d99e6fdebb2660df3,173.4
0xfa96d3174897bb4a41ce8d78b2d5bb67a1918338,171.6
0xb5a2e48f3b6b61d1d59877c8046e7c2c59595e4e,171.2
0x8cc1226540eb7da70bd230bb4bfaeebd3ff053cb,170.3
0xf0bd05d77bc94943390eb7292a0da9c2ccbbc83b,169.0
0xb3c4def73eb076fafdd9eef59bd8ddec7314775c,169.0
0x1607fcd51664b307c12e6fc2ff56bced18218c6c,169.0
0x4faebc390408cc61f2acf5280b0a37eeb577b0c8,169.0
0xd36d6c7e44c0c4479dd7e48097fa897e35c5eddb,168.0
0x96a49cb8f552a2d93a56fc2ca738891e77572502,168.0
0xd3c58679d187163931246d34e8f741981efe0d91,168.0
0xcc3bbc55d07daf757f063d3604401628b15f73f7,168.0
0x7c6269a54ef007b13f281300b0c7791028a9c2a7,168.0
0xd0cf22776c80c58f25c6db2be29d267a99246a5e,168.0
0x72fb20aac515e1963266ec033a4ef39eada00b6e,168.0
0x173e698149e6af3f606e956bd36015347add9bd2,167.31
0x0a3207c9846282f061c8daccd66865f252c1eb9e,167.0
0x01d2568ff09c114c82fd18e4bc9757291cc06fb2,166.36
0x03a8538562d922245e42d664d978a07f40977ae8,166.16
0x66eb29f3deb1bc73cf0ab4fab1c456ff55e39fd8,164.0
0x6da10463f51e105ac3d15a8c4f13e1f1032efb99,164.0
0x759567c696a9b43a6cd066d37ec14a865a1367a1,162.18
0x3bc6e9d48a6201171aeeee8adf87de47a92f3e71,162.0
0x3814e7d8b844053dde854c9cf29af8d5e5bf1f16,162.0
0x7d02a8b409d1349b2000b67ebfcb6dadac3f7e7b,161.0
0x6f76019451b4e379e89ef4421ac6dea3e9ec89f2,161.0
0x34a826ee13f667c976914ca11da105ee9174ce94,161.0
0xb17b5f009d26f0f5b276547a98fbf011a5f5da36,161.0
0x5b356d59ea36ef660173970aa97f76213ba46260,161.0
0x5888f119bd8ff4a4fbd8395efebdd32a6603157e,160.0
0x28a5d056558a3e7da47e388b5991320f8b27de75,159.0
0x2cb956f4403f5512cbf988ebfcb2a49dd3c0de39,159.0
0x69019657d1e882bed578c3e46eb2fcff2fa98b2f,159.0
0x3db70c686d37b62ab6e3470abb55a216b4c9be8a,158.36
0x02921da19cefe31197711b54e8539a0920c20cef,157.0
0x8a2c60dab177af3758729be300cc4f9909490b33,157.0
0x8d23e64a54f6b40c0a607dfd41509225cd4fb2ef,156.0
0x0a05da74b04800a8abeaa45da6149d9d758839a5,156.0
0x69f47bb74b855ada42237e82e65cd724764fabaa,156.0
0x64d4f8fc6e7fc9e0e119b0d9b55d891b770e319f,155.0
0xaabe54decd75f84501952a6318174ccee0362724,154.1
0x4dddbdce6d37e6f7e3c7f09570329279948c7494,154.0
0x76d2ddce6b781e66c4b184c82fbf4f94346cfb0d,154.0
0xc47dead0620fb7bc90c2fd8569f5a6fac7b1ec85,154.0
0x528836082e417d7b839e17a17964694266aa29a5,154.0
0x8c2524e0e62c2836a85be2d47cbfff3f4af4c72b,154.0
0x6c9f67b1aeb0510b71c0d49e08fd42ef44eb66d2,151.9
0x89421774703570108345e3bfc3317267e2994c66,151.6
0x81f2e56dba7032364b8d9d805e913e5662c027e2,151.0
0xa9f078b3b6dd6c04308f19def394b6d5a1b8b732,150.0
0x59ce5456a4e4c1c142889f0fde5605f7b553b95a,149.79999999999998
0x568990a4583a4f77efa69c62d36763d931398057,149.6
0x30517bb8af86f14e57a8091a9eb974a1ef893028,149.51999999999998
0x6e81417b312917305d12f76fa3b6bd66ffaa75e7,144.9
0x43b9abd23278c0173f23dbbf50d39cc1896140df,144.89999999999998
0x34ec940e7aeb71c5891a4f5c2d88136fc83ed3a4,144.44
0xcd27bd2110aa5288304da6d5c46ce7d7e308bdee,144.4
0x611073a49a3fd07a3dc0cd3e77cc5aff1b916169,142.79999999999998
0x16025aa77566e275bab40378cefbf5aa07f50d78,142.0
0x3076cd642c9361392ecee113d6796ed0f3a5d8cf,141.0
0x8b16e97ae8a322d56d619022443492df4aeaa7cd,141.0
0x9abf76df6b1b6fb7371e206e18e7b8a887d6a25c,140.7
0x80a44405fe5f3cfa328be7a281f92dda8c9df098,140.4
0x7ffd93d70067adf71e4f43caa4997d2690c1afbe,140.26999999999998
0xb48816c363f80024fa1e75ad3028af64d5db224d,140.0
0xa797f487a6789cfac569cc707d685321a3fabf33,137.25
0x45234a781a9fd48570fe41764a108d9fb79629f6,136.74
0xdf97eabbac2faeea354a11825e9abd6e2de1713f,135.63000000000002
0xb12bef7b37278a6adcdf200b7714b9efa6d19c19,135.2
0x32f5366d8163105362a4035f49df264df48a5350,135.0
0x6c8a6a4f8bbea5623e8c308507d1899ff31724cb,134.0
0xf9c4c47d27db82e824bcd41a51826a4d67d0f54e,134.0
0xfda7c88302c0f18040ba14395278e31da7f0a70d,133.0
0xbcd762abb0d2af275320597e93243bb1bc5cf656,132.665
0xd003c9f640c1bbb3cdf00efc43a274d08c18be58,130.39999999999998
0xa68c26047adfd7ab4fbb6e2624238fd8dbaa35c3,129.60000000000002
0x0f8b1b3c630e822ba244500a01c6bf51e0ef90bb,128.44
0xd665ea9b2658821821568d95875ad3e80000dead,128.25
0x34d86e65e26ade3b647c59bef25ee72b7588f016,127.2
0x828e6fda8a4975ad8f4b73f4e764b1bc8f123c50,126.75
0xa11c43f45704ef8446d977ce7882d1ae96388df5,126.36000000000001
0x18956ce19f51897d1cc6cdf744b9674123eadfb6,126.0
0x6ada1274d9c79833e5e5cf9a5bd3c7d46d30b4ed,126.0
0x53c7d1eaf3d298759f5c7a3d15421b2565e34f3f,125.33
0x9fb0c66ddf23d3fc27d51292bed4fe5976141ecd,124.80000000000001
0xb4b33621b7f5dea60f32b0c61dca70ca9a2d86e6,123.37
0x213a8b4a4719d7c74377bb2a582e7aa1c5d4d6e4,123.36999999999999
0x8c7a95ca8837350f41c706459e6ded9388f208c5,121.67999999999999
0xb34d0bfe6e941185e2f5cc9bbc2e21656905754e,119.0
0xd10d4f616f0a749828ac1d0bd9ad77e7e3db6304,118.5
0xdc88ce5690f420bfcd7b0f07e5a761e6f26e0594,117.8
0x256e3c3987719cca30604e2a4b34f57058472803,117.6
0x87c6f3dc2b69d7d46a8d63217c47b8e926dfc758,117.6
0x6de71caef91a77efa2dad5ee33ac9be53d1047ed,117.04
0xfa461cf771ed43a1159ddfef0da8032fd720902e,116.25
0x1d4c3b9f8f49d6ac44e398f766f520a3cdb0f3d5,115.5
0xb9328ae4ffadfad326eb39aa25429760ea28d043,112.58000000000001
0x2a87ef1811b888aabc899a51775f90c83795e23c,110.68
0x4167f26312c8fe15bf4b04c0e7e8958734eb6931,109.2
0x97041728d56a7cff259f04d50e1394663f40548e,108.91499999999999
0xc7775bc0ab8af68d75a2165334bd7e68dced9951,108.5
0x6e7e9a6424fc4ed9fe0ef6914e5ca42290a3660d,108.16
0x4accc4f0781594deb1c382ea8a04b566927cfbed,108.0
0x94f2f4f1dd3a82ca959b0e18741e7926803b63bb,105.0
0x88d403358ed7ee24ff31e173b706e3045b08cf6d,104.16
0xbf7725ece8c2fa6023882bb8b7d94a21b80c7e3d,100.8
0x58db33471586d8b2bff21da3be1eca919cb2eb63,100.64999999999999
0xe2e9baa8955f617f1c3bfaa62cba2bc2d3fd124f,100.11
0x488829c889abc6a3b01c6db68966f1638c6f6a2a,99.82000000000001
0x109f7b02942800844b4ee7fc054628f129f9091f,99.42
0xb2515a7221b2654f9faae0e4ed1d0e49aa7b85dd,99.11999999999999
0xeb9388d07d794e2293ae39980e0b2c0001fd4225,99.11999999999999
0xa719db5b3b6ac2a7d077c5f5286f865ca7b2e248,98.58
0xe73f51013d52b206df6d3184ccc46ea3d46b059f,98.53
0x60fb4b046b07ce529fb93598286339873d26dd0c,96.65
0x91da6e81511f11ace77bbba1a7e55f9e905da960,96.60000000000001
0x0f279bb6be5be8cf440470a7f3e3db037f7a9d0e,96.60000000000001
0x3bdda96e2e17f5be3dc78cb82cda7c464ce8e56e,96.6
0xd6b28c6e0dfa65c974363f0a9f8ab634ed313b6c,96.33
0xa48156baff6284d8b77285ee6a93044f80caff69,95.76
0x21015c4d9e93ee0a643dab28052fe321c700281a,95.44999999999999
0x7dc130e21cf30c5e3adfc46664f55ff2c49502dd,94.2
0x741a065bd49920c1c0031933dbc0a9ca389b4b7c,94.05
0xf223d6b284f43363f52ec216610df8a09d62510c,93.60000000000001
0xb8e9c0f012d5f4255e8181fd747a7fc3842bb1c1,92.4
0x5a8efb970ec4422dc7d46477bf3841b42e2cb772,92.16
0xf5b1ce61ac45e5bfee6a35de8881d3a7ebd45653,91.80000000000001
0xf5eaa845c254caeb61131da36eed31012a94aee0,87.42
0xc0c4ea252fcbb5fc74cd1c6b3b049bebedf0ade2,86.91
0xf7ce6c47275c83f76a2629fc9ea29c8b988e6cd1,85.33
0x8cd0fad27cf780de2b1813859b4f8170e6323dea,85.0
0xf44eb9a9ac0be17441a96f94341dfe77c2e41638,85.0
0x1aca371e54a19cf255ed4f8ac6aa82abea7ad881,84.5
0xbc8a0cc166e42ea12fcaf6ee8d78bff71a0d2bd8,84.5
0x3c46a8d627f025fc754629af61ffa3ac131b7388,84.5
0x019d168f206834a84a0bf16de96a40b4228fbd87,84.24000000000001
0x05e5ab383f3c2d423cfd118b83420261ab0990bc,84.0
0x92d48c4de995677efec025aa53d570cc7a882cd9,84.0
0x72aa4850d323d365295cff7c98cc2df013149262,84.0
0x9fa5921ef2012f37b9e8911a647ca34c92e46045,84.0
0x4a59e8a04842c60f5fe2ebf7e7de5ddbd10a991d,84.0
0xb48ec01849e8207a5a734e588510dad5c668afb8,84.0
0x9c5d846415347062a55616758a91b1182431e365,83.5
0xd0f094f065bcbd2e2f75a398bd25c2346e2247d7,83.5
0x58de83a94c43f3acca016107eaaef2fc1b7997e8,83.5
0x57513812cfa13ccf9b1e86d181c78591d233cfbc,83.5
0x85778a075571cd129f68de256c222472d5d33acb,83.0
0x582ca7e0b63f1f87add6a49459a28b590f9ca3d5,81.25
0x40bb7adb1522447bd2e2f57950a8afdd12cbc6b8,80.5
0x1f7da94f8ffb08ef04809e588a060224c4137877,80.5
0x2b56cc701e004f336be58ac110a8281b691d5c20,80.0
0xc24a2f37d6781d8f5d46c7fba9fe2ae0dde65caa,80.0
0xfc963a93457c5644e51d955f3b2d3012e27ab3dd,79.5
0xb130f3ce9c44c782e190a095d43d3ff7016177ed,79.5
0x9b61561f224b252290ae161eb12414a1a6ee5053,79.5
0x780a6a85fbbf91e0199dfe33f20cf12aa0f4430a,79.42999999999999
0xffd1d00554ea254f267d3f73658d6ee69fbdee52,79.42999999999999
0x01a78daaa7d70cd7149d0860265755b9108a6252,78.5
0x61e59742771876aef08a7732c7882fd60f2cd6c7,78.5
0xae5de2415228ce5d793717e9878a947fff70c6c3,78.5
0xfa5837545a05e3fcd8eff9cb015ee67ad439df86,77.0
0xd2970eecfc0cdcb8e94b1d05fc825fcc43ca1c53,76.5
0xda92910778337e7f423e88fc267d6ccecfda0172,76.5
0xced15fc2a8e421e0b16f5efb8fd0663cfb84932b,76.0
0xc539bccd78c1e114a7bf100df9f3b14f5cc7b863,75.0
0x02b3d4378156009e000ef4a5b92026f3c0ae7e5b,74.89999999999999
0xcbdcbc57e3363a505c2b55d7deb997c29f5eb747,71.68
0xd9eb2a0ca29294298b3c0d5d48b94afefbd1c0de,71.0
0x22a8ac127cff53d16a76b2f68aaf71f85b402004,69.52000000000001
0x92ce35a438c37fa648f98994b96e77ff004d7fbd,68.88
0x1f069fb4d23927f5c13c7cfe96894e88192aa856,68.5
0x3eae133204bfa92a6f9bdcd279cbfe67921c07eb,68.5
0x9253b2559ad0d200562043691b9db995d6b084e4,67.95
0xf5075227d4d72f4aad71f54747c450de474e1e94,67.6
0xafb7650afbea60dc21849df752505871e1e8499d,67.5
0x29ad2ad28abdabb877e5572b57219a594e21ebec,67.2
0xa200419412d36af995229b6033db25034fe1a089,67.2
0xbe93d14c5defb8f41af8fb092f58e3c71c712b85,67.2
0x01934a40de14805abce67ab1f70d2bdca4612fd1,66.8
0x030fd92b541d758e374b628b44325086e6ee5841,65.13
0x690b1f02d3a943225e0571cb1185ae78255d4d37,64.66
0xa016b59cea666f53da4da3c9f99b97da1e0b016b,64.0
0xfdedfcbdf347b4d59becd6574f176ad3716c4d29,64.0
0x9ab53bd039cb3ab5d2a73cd6e658152f65aebddf,62.800000000000004
0xa1fcb5c52306a1daaeb1311d5089da913b3ca8d5,59.04
0xb59f5a4e0e68467178294fae49e9cf1954ee5f1f,57.199999999999996
0x06fe326eeadb513cbf90200d5ee4d01c8a8ad9ec,56.4
0xe0ee681b35244a34242c5f570f79df8702730fa5,56.24
0xe69f48b69e2342356b8e677eb415800c91e86ae0,56.099999999999994
0xcf612b06f02bf3f53429ea7ff0cf57370a4dacf4,55.650000000000006
0xd506025708bbb9832022c9f9f1427037abacf5e4,55.44
0x1341df844780b66af4ccc98ae0f34be87eabe1d5,55.25
0xce0e1766269e63a87fb1c1e5c745b1db32b5713d,54.25
0x61d7ece32854caf46c6304fd536704eacd4da256,52.16
0xcb9780a556ec9b116e141d08872e0f4f264eb2ed,52.08
0x3eb62166bd3c79a4f847782726481a73a6d3a4e9,51.325
0x142d1a1920606c5d672eb0ef2c4c9e3ab46f9507,50.699999999999996
0x9619f2f29cc7d6c55ecb206788460941245f7b81,50.4
0xfe958312c439bc37225bc9b3ec02b561a191594b,50.24
0x6fa9772a990fa6451183fbcb1daab1773ff14906,50.160000000000004
0xa3089eb72a33b02a20b1f12740506e54bcd1a884,50.099999999999994
0xec2d71d3f1dff5f8ab34eaa31ae76c6a8b3e41a1,50.05
0x72c5cd18a51d53db34072546a7a38a4f73600d92,49.98
0xb7ea17c0c781129f7e218487e89af694721e95dd,49.29
0x70b9e1f565b91617dd5bbb2dda93d86e7148d3b0,48.0
0x2d4c5711086a181f72ecc8134b3f51395fd0ccbe,47.599999999999994
0xf8079dc4b50cb7fb0a2035bed9c183c27276b392,47.04
0x65e1ad2cb4170b812a73b931a0ce5be676e46676,45.97
0xb0e992ea2dd3907e647c4d6787ada9e1d10ba09e,45.089999999999996
0x45820af12059e11740373fa5cad05933f36b24d9,44.220000000000006
0x7c8835efca119c13266549fa4ce88412a763bdac,42.120000000000005
0xf516d138b35336967ca05e6d397a94332f27e7dc,42.0
0xa4cd4023ec92e5547a8f7fe6bcdcc5f4f4a1be45,41.86
0xc3b77ff6624e3b6904bde69d3fd0a4f7161cf227,40.82
0xfc134e77ef0af746851d8a8c8c92ea2f0fc7f775,40.82
0xd620b642f5d5fe548ad7e652d06c115b96773d33,40.75
0x1eb06762d2c2eba7f902decfa718fb25024b5111,40.5
0x3f01fa6e75f9d0477108f994400280b71915bf56,40.2
0x98c5629ff321c1fced93ac762dd187a2ef30a9c3,39.599999999999994
0x915024d3568356308c903285a579c0c64690c3c2,39.0
0xbd803bb20a14c4b34ecc2e2c4267ed60af1416c5,38.900000000000006
0xfe372f3b71ae80cd9b14053b16bfa290e19c5503,38.87
0x160a5f63c1c6b3ea4f737f3f14603c472e44cb92,38.75
0xe09ad0aed1370416d60f4532696671aa69e278a4,38.64
0xd321b8007599a73ee9e357491179b5972830f767,38.41
0x884999214c56091853765b9d4323cf8bb9f7e699,37.5
0xaf2b13bdf7071208071f083572205b53776e445e,36.96
0xe69a3208b67e8629acee8b4171b0df88bfb5da86,36.34
0x0f715b8cf8d0ee24414f47a3d174047b5613e867,36.3
0x3d91ad906c3969f86c588c988f721d5a735c6f81,35.25
0x1cf5c2489b65607b750fd5a4afa93e7395a1a0e1,35.0
0x1563c4751ad2be48fd17464b73585b6ba8b6a5f0,35.0
0x05e6ac934c1449b9416b7cf0a4d3eac9a6d6fad2,34.75
0x9bc86996822381b9dc51d367a6bf088d397d9f68,34.47
0x7e9d2fa27745a7a61b5b433d6e413496b2da9ee2,34.27
0xdeef587b06668fa93cf6a6fd2e470c67fa390054,34.2
0x7bac16a888e14e20896b987a732667fddfb88fb5,34.02
0xdfdbf71ccae6311c1afad4dafc4ae60763ba4a33,34.0
0x980547da4abc2b44c352a0b6b52878d109937b4a,34.0
0x2b6f1fd6069abbb76ff448eae09db93ee9c83f78,33.8
0x0b339a2416872ed8b3051b8297a5d55d5eab6f9a,33.75
0x6d477834817548d0fcacab2a066fef395198234a,33.75
0xb76af3b2d258c35ccbc2384f26259618b5a4eb73,33.75
0x915c0d335fc88055f814289214fb2fb90e58a005,33.6
0x302f1fb07769900683c68d441eca43f7c107414e,32.97
0xcb781ac66d7994d76576d272cb9907c422aac79a,32.400000000000006
0x08d6a1d7f3715f442e8e9dbe80cb6f0139c2735e,31.92
0x548b1019be16a8f989cd43c34c6ca9b530b9ed9d,31.4
0x20cca7c6a8c12c4b2b5ac9f3aa119d0f8c4a6868,31.2
0x10d094bbff45b68f0b5261dc84cc724908bdea33,31.1
0x92f08ac984f43c81122c137da7c7230e620fac9e,30.9
0x4969db6c938a4c2b78403bfe56ff500e1eeb0968,30.68
0x7fe7ec25234827cdb82ac676d392da2a20f8dc6c,30.38
0x6410ac013379dca759d53defbb6649b2609686ce,29.88
0x68278a0fe8325ca22c1900fc9451837e75fe3a8f,29.835
0xa155dcbbffb2c6b945dda0ef5a7086429bfaea44,29.64
0x7d0a940d81ce63ce716a1e3cd7372f78f79d2414,29.4
0xd53c7f934ddea89b82fc9ab9616a282248ab6c09,28.56
0xafa85eb2c713f1bb0ad5d81bb9b8c93174312955,28.56
0xdce09bbde671a9a9ab7e0f9db0df1c33a7d5ad37,26.8
0xa435b4c4894a629ce5874b0f96eb4f7a1381b828,26.455
0x4afdf853d342d6a9372f65dc2f897e291ed04b26,25.72
0xa881fbaaad0e1eb4f93de4a176cd3cf1aee7bdc7,25.6
0x5ba323cc3e4b01ded640fc78c8948dcfb8f298cd,25.2
0xd0fe107caf81614a0435a6ec9c9c40b3e63f9b66,25.049999999999997
0x174d85c84ed255d6586fda0b38366f703a585459,24.31
0xfe490a7c9a57ff3918e313da23421a142baa10a7,23.25
0x680f628f9c50a1178ecafc2f67a218379e497211,21.84
0x2567fa17b946d15e749b5ed973ed9451a81cc6cc,21.71
0x3d8d1b8e658bb85db246a84f0be79b5cb46a2df7,21.35
0xd19c0557991da2f275cc45c06bc3dd05ddfe509a,20.8
0x9b36c3776dd55b1faf85ed7925c9992a563ae859,20.625
0xe3ad3f02b0f21144f72ef156ffed76a30a736717,20.41
0x5649fa8d5b1bffe87de9eb7320fcc9995380e8b6,20.28
0xdac1f7c05d9f7c93df732255c54f34a0712e8a8f,20.16
0x53637bd6f282aa36dbaf4d252702816c0df1de82,19.75
0x6bdc653284bf4dc4a60c2da77057cef42b556034,19.5
0xd946b3a3694864358dca0cd641d72263e032a0c8,18.900000000000002
0xc8cae4dbff0ed4fca7d9d66a08a922e112e68e14,18.6
0x5c5841036abc2bd7af894f16558702787bffe8e2,18.48
0xaf76e0c3f11eca80d7364645e0bdc1687b7e71ef,17.25
0xa55b524dbdd2d7080faadae7807cba904ef8a827,16.9
0xe6b06cf6f3a9027abdc1dcd97a2c562856b2ef99,16.9
0x63b472eba84171b5b3d15db1eb1ffc30049f9d1a,16.9
0x0b6bd47db615e755942b9a920f031dcbb6c8a562,16.9
0x0d6b51183f446fc35e89c895420a967ef39f1506,16.8
0x7ec80d71d85703bc2b8912b82f8daa874a0919f4,16.8
0xdd603e4c63e57c2d10ec7a0304e6b427cba00001,16.8
0x7ef176031099b87756f27582a23df06b507d1462,16.7
0xfbb4d9d0002ea3df7faf500538b7c712229f7242,16.7
0xe34cea6ba44080fb5c2307db6c0b375edb5e6e54,16.599999999999998
0xadf228a1a9e705ca02a998e1b1bc6f14b3bba908,16.485
0xf3114e28edc7f1d6ef67548cb62491d36334803e,16.0
0x78df5ea807469198b7415b06375aebc560cff20b,15.9
0x5b1965ba9e0324bed6b246dece3f84124af8bb5f,15.8
0x7f6669b634f6a60e37688c1fc2f3ec3f91ac08ff,15.8
0x15fdf6cd5f7d9374e35724481ca7e5c2aa256dac,15.700000000000001
0x045a0f3d255b01d5bd6d268a59f8e941c87fa54b,15.700000000000001
0xf0c545fc7ec5c02486e9661a1e8f10484e542dbe,15.600000000000001
0xc95f8ce71cdca3b34b1eed8de63124babe3a9bc6,15.600000000000001
0x8b1685c39b550d58bb366427af5f3bbdfe6744db,15.4
0xcc65314829db35bc48180f437c91a4787be7bfe4,15.3
0x77a37c30f67e9a321cad4cc4a10f7fa19081c35a,15.3
0x778cf44ca697121c94419ec941d49bc2c85ba92e,15.1
0x2c4fed531fe97e466c9b12430a301b9bb44c254e,15.1
0xd3a5eb04d919d17b846d81b9875c652720b7be97,15.0
0xbb7292e2461d40ec65d97ffe42a34c6989224e83,14.364999999999998
0xae41decd2e9202bdc18ab4f97af6c4d09c9a3822,14.26
0xd57cb6ef12730e506771c173fda310e29f42592b,14.2
0xebbeec84a813471dffd24469e3c509f1b86e9bac,13.4
0x3d2fed8bdded8c4a0f66492f22d263ac40fd7635,13.4
0xd6edadcefedc0228f8a4d7e3e1bcc33b8efa70b2,13.36
0x9a0e126cb320636955116bec3c9d0c0cd1212823,12.69
0xa93093fc1d0343298966e1f971fae10a7a629296,12.64
0x06c0bb4ebc1679608ceac6aa806a12b4435e0bca,12.06
0x5f71cd2e7fab7a8d976bd07003ebbfeecb2b9fe2,11.62
0xf169ad2df638384a4304807e636777e8b334239c,11.13
